 a 	c
http://de.dbpedia.org/resource/Dennis_Gábor 	"122903137"@de
http://de.dbpedia.org/resource/Sergei_Natanowitsch_Bernstein 	"116147555"@de
http://de.dbpedia.org/resource/John_Robert_Schrieffer 	"128613149"@de
http://de.dbpedia.org/resource/Raoul_Peck 	"12172381X"@de
http://de.dbpedia.org/resource/Rudolf_I._(HRR) 	"11860371X"@de
http://de.dbpedia.org/resource/Karl_Böhm 	"118512528"@de
http://de.dbpedia.org/resource/Aage_Niels_Bohr 	"113163827"@de
http://de.dbpedia.org/resource/Ben_Mottelson 	"113163835"@de
http://de.dbpedia.org/resource/Daniel_Chodowiecki 	"118520512"@de
http://de.dbpedia.org/resource/Antonio_Tabucchi 	"119022060"@de
http://de.dbpedia.org/resource/Johann_IV._(Bayern) 	"134290100"@de
http://de.dbpedia.org/resource/Albrecht_IV._(Bayern) 	"118644327"@de
http://de.dbpedia.org/resource/Giovanni_Alfonso_Borelli 	"118659359"@de
http://de.dbpedia.org/resource/Hans_Dominik 	"116176776"@de
http://de.dbpedia.org/resource/Arnold_Schönberg 	"118610023"@de
http://de.dbpedia.org/resource/Strabon 	"118618806"@de
http://de.dbpedia.org/resource/Sophie_Dorothea_von_Braunschweig-Lüneburg 	"118615661"@de
http://de.dbpedia.org/resource/Harald_Szeemann 	"118620347"@de
http://de.dbpedia.org/resource/Katia_Mann 	"11857714X"@de
http://de.dbpedia.org/resource/Jacqueline_Auriol 	"130092320"@de
http://de.dbpedia.org/resource/Erich_Oberdorfer 	"11927115X"@de
http://de.dbpedia.org/resource/Gerolamo_Cardano 	"11863822X"@de
http://de.dbpedia.org/resource/Karl_Julius_Weber 	"118806416"@de
http://de.dbpedia.org/resource/Hendrik_Martensz._Sorgh 	"130439983"@de
http://de.dbpedia.org/resource/Gisbert_Haefs 	"115645497"@de
http://de.dbpedia.org/resource/Amerigo_Vespucci 	"118768247"@de
http://de.dbpedia.org/resource/Hernando_de_Soto_(Entdecker) 	"135747465"@de
http://de.dbpedia.org/resource/Martin_Waldseemüller 	"119353717"@de
http://de.dbpedia.org/resource/Egon_Bahr 	"118651935"@de
http://de.dbpedia.org/resource/Hieronymus_Bock 	"118660381"@de
http://de.dbpedia.org/resource/Aldo_Leopold 	"119334801"@de
http://de.dbpedia.org/resource/Tiger_Woods 	"119501562"@de
http://de.dbpedia.org/resource/August_Ferdinand_Möbius 	"119147114"@de
http://de.dbpedia.org/resource/Giacinto_Facchetti 	"132421143"@de
http://de.dbpedia.org/resource/Wilhelm_Boden 	"124302149"@de
http://de.dbpedia.org/resource/Francisco_Pizarro 	"118594761"@de
http://de.dbpedia.org/resource/Tibull 	"11862251X"@de
http://de.dbpedia.org/resource/Rüdiger_Nehberg 	"119153866"@de
http://de.dbpedia.org/resource/Götz_Alsmann 	"109289293"@de
http://de.dbpedia.org/resource/Eugen_Egner 	"119196182"@de
http://de.dbpedia.org/resource/Karla_Schneider 	"118118641"@de
http://de.dbpedia.org/resource/Vitalis_und_Agricola 	"119195135"@de
http://de.dbpedia.org/resource/Roger_Zelazny 	"119204428"@de
http://de.dbpedia.org/resource/Karl-Eduard_von_Schnitzler 	"11886517X"@de
http://de.dbpedia.org/resource/Ray_Bradbury 	"118659723"@de
http://de.dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling 	"118607057"@de
http://de.dbpedia.org/resource/Amitabha 	"11914820X"@de
http://de.dbpedia.org/resource/Peter_Hille 	"118551108"@de
http://de.dbpedia.org/resource/Moritz_August_von_Thümmel 	"118622358"@de
http://de.dbpedia.org/resource/Hans_Carl_von_Carlowitz 	"100039596"@de
http://de.dbpedia.org/resource/Camille_Claudel 	"118814516"@de
http://de.dbpedia.org/resource/Jochen_Schimmang 	"120386852"@de
http://de.dbpedia.org/resource/Ludwig_Thoma 	"118622072"@de
http://de.dbpedia.org/resource/Robert_Graves 	"118639331"@de
http://de.dbpedia.org/resource/George_Biddell_Airy 	"116274646"@de
http://de.dbpedia.org/resource/Anna_Katharina_Schönkopf 	"118951777"@de
http://de.dbpedia.org/resource/Johann_t’Serclaes_von_Tilly 	"117384224"@de
http://de.dbpedia.org/resource/Jakob_I._(Haiti) 	"124908675"@de
http://de.dbpedia.org/resource/Frank_Martin 	"118731343"@de
http://de.dbpedia.org/resource/Viswanathan_Anand 	"119068524"@de
http://de.dbpedia.org/resource/Sunthon_Phu 	"11862007X"@de
http://de.dbpedia.org/resource/Jakob_II._(England) 	"118711539"@de
http://de.dbpedia.org/resource/Seneca_der_Ältere 	"118764543"@de
http://de.dbpedia.org/resource/Friedo_Lampe 	"11913067X"@de
http://de.dbpedia.org/resource/Vito_Volterra 	"11880572X"@de
http://de.dbpedia.org/resource/John_Leslie_Mackie 	"118143565"@de
http://de.dbpedia.org/resource/Philip_W._Anderson 	"119241005"@de
http://de.dbpedia.org/resource/Marcus_Tullius_Tiro 	"102158045"@de
http://de.dbpedia.org/resource/Nicolaas_Bloembergen 	"119560445"@de
http://de.dbpedia.org/resource/Alexander_von_Zemlinsky 	"11863643X"@de
http://de.dbpedia.org/resource/Carlo_Rubbia 	"134039866"@de
http://de.dbpedia.org/resource/Johannes_Georg_Bednorz 	"112030912"@de
http://de.dbpedia.org/resource/Burton_Richter 	"1014194075"@de
http://de.dbpedia.org/resource/Nevill_Francis_Mott 	"118785141"@de
http://de.dbpedia.org/resource/John_Hasbrouck_Van_Vleck 	"134125274"@de
http://de.dbpedia.org/resource/Arno_Penzias 	"112914187"@de
http://de.dbpedia.org/resource/Pjotr_Leonidowitsch_Kapiza 	"118720775"@de
http://de.dbpedia.org/resource/Sheldon_Lee_Glashow 	"172099064"@de
http://de.dbpedia.org/resource/Steven_Weinberg 	"11562855X"@de
http://de.dbpedia.org/resource/James_Cronin 	"119272539"@de
http://de.dbpedia.org/resource/Arthur_L._Schawlow 	"111411750"@de
http://de.dbpedia.org/resource/Michael_Schulte 	"128614021"@de
http://de.dbpedia.org/resource/Kai_Siegbahn 	"128169494"@de
http://de.dbpedia.org/resource/Marsilius_von_Inghen 	"118782169"@de
http://de.dbpedia.org/resource/Subrahmanyan_Chandrasekhar 	"119007665"@de
http://de.dbpedia.org/resource/Simon_van_der_Meer 	"127498591"@de
http://de.dbpedia.org/resource/Klaus_von_Klitzing 	"108061574"@de
http://de.dbpedia.org/resource/Ernst_Ruska 	"118750437"@de
http://de.dbpedia.org/resource/Karl_Alexander_Müller 	"128792450"@de
http://de.dbpedia.org/resource/Leon_Max_Lederman 	"119560429"@de
http://de.dbpedia.org/resource/Jack_Steinberger 	"124555047"@de
http://de.dbpedia.org/resource/Alexandre_Edmond_Becquerel 	"117581593"@de
http://de.dbpedia.org/resource/Silvio_Berlusconi 	"118945920"@de
http://de.dbpedia.org/resource/Christiane_Nüsslein-Volhard 	"120065916"@de
http://de.dbpedia.org/resource/Svante_Arrhenius 	"118650467"@de
http://de.dbpedia.org/resource/Dolly_Buster 	"123147883"@de
http://de.dbpedia.org/resource/Adolf_von_Baeyer 	"118646346"@de
http://de.dbpedia.org/resource/Fritz_Haber 	"118699814"@de
http://de.dbpedia.org/resource/Frederick_Soddy 	"119339765"@de
http://de.dbpedia.org/resource/Fritz_Pregl 	"11890986X"@de
http://de.dbpedia.org/resource/Arthur_Harden 	"102197954"@de
http://de.dbpedia.org/resource/Tizian 	"118622994"@de
http://de.dbpedia.org/resource/Shinran 	"118755129"@de
http://de.dbpedia.org/resource/Honen 	"118962639"@de
http://de.dbpedia.org/resource/William_Ramsay 	"118787810"@de
http://de.dbpedia.org/resource/Emil_Fischer 	"118691155"@de
http://de.dbpedia.org/resource/Henri_Moissan 	"118784471"@de
http://de.dbpedia.org/resource/Victor_Grignard 	"117558427"@de
http://de.dbpedia.org/resource/Otto_Wallach 	"117122025"@de
http://de.dbpedia.org/resource/Eduard_Buchner 	"116821337"@de
http://de.dbpedia.org/resource/Alfred_Werner 	"118767097"@de
http://de.dbpedia.org/resource/Katharina_von_Alexandrien 	"118560573"@de
http://de.dbpedia.org/resource/Theodore_William_Richards 	"116506555"@de
http://de.dbpedia.org/resource/Franz_Liszt 	"118573527"@de
http://de.dbpedia.org/resource/Sieben_Schläfer_von_Ephesus 	"118825135"@de
http://de.dbpedia.org/resource/Walther_Nernst 	"11858698X"@de
http://de.dbpedia.org/resource/Heinrich_Otto_Wieland 	"119469308"@de
http://de.dbpedia.org/resource/Hans_Karl_August_Simon_von_Euler-Chelpin 	"118955950"@de
http://de.dbpedia.org/resource/Adolf_Windaus 	"118769227"@de
http://de.dbpedia.org/resource/Hans_Fischer_(Chemiker) 	"118691228"@de
http://de.dbpedia.org/resource/Carl_Bosch 	"11866204X"@de
http://de.dbpedia.org/resource/Friedrich_Bergius 	"118509500"@de
http://de.dbpedia.org/resource/Johann_II._(Frankreich) 	"120193795"@de
http://de.dbpedia.org/resource/Iwan_Wladimirowitsch_Mitschurin 	"118582828"@de
http://de.dbpedia.org/resource/Philipp_VI._(Frankreich) 	"118593811"@de
http://de.dbpedia.org/resource/Harold_C._Urey 	"132048000"@de
http://de.dbpedia.org/resource/Lennox_Lewis 	"135660351"@de
http://de.dbpedia.org/resource/Guillaume_de_Machaut 	"118699121"@de
http://de.dbpedia.org/resource/Richard_Kuhn 	"119171805"@de
http://de.dbpedia.org/resource/Vitali_Klitschko 	"123965381"@de
http://de.dbpedia.org/resource/Alexander_Nikolajewitsch_Skrjabin 	"118614916"@de
http://de.dbpedia.org/resource/Gustav_Heinemann 	"118548115"@de
http://de.dbpedia.org/resource/Herbert_W._Franke 	"118702912"@de
http://de.dbpedia.org/resource/Karl-Heinz_Rummenigge 	"118604120"@de
http://de.dbpedia.org/resource/Leonard_Cohen 	"11867658X"@de
http://de.dbpedia.org/resource/Simeon_von_Trier 	"120912651"@de
http://de.dbpedia.org/resource/Frédéric_Joliot-Curie 	"118712896"@de
http://de.dbpedia.org/resource/Irène_Joliot-Curie 	"119054450"@de
http://de.dbpedia.org/resource/Walter_Norman_Haworth 	"127482989"@de
http://de.dbpedia.org/resource/Paul_Karrer 	"116060786"@de
http://de.dbpedia.org/resource/George_de_Hevesy 	"116785179"@de
http://de.dbpedia.org/resource/Kurt_Alder 	"118644505"@de
http://de.dbpedia.org/resource/Fabian_Gottlieb_von_Bellingshausen 	"133531317"@de
http://de.dbpedia.org/resource/Fritz_Reuter 	"118599976"@de
http://de.dbpedia.org/resource/Herodot 	"118549855"@de
http://de.dbpedia.org/resource/Pierre_Teilhard_de_Chardin 	"118621165"@de
http://de.dbpedia.org/resource/Marcus_Hammerschmitt 	"115845704"@de
http://de.dbpedia.org/resource/Ulf_Merbold 	"118809288"@de
http://de.dbpedia.org/resource/Sergei_Wassiljewitsch_Rachmaninow 	"118641832"@de
http://de.dbpedia.org/resource/Artturi_Ilmari_Virtanen 	"117435627"@de
http://de.dbpedia.org/resource/Robert_Robinson 	"118944223"@de
http://de.dbpedia.org/resource/Arne_Tiselius 	"12828675X"@de
http://de.dbpedia.org/resource/John_William_Strutt,_3._Baron_Rayleigh 	"118788019"@de
http://de.dbpedia.org/resource/Juan_Bosch 	"118935615"@de
http://de.dbpedia.org/resource/Friedrich_Gottlob_Nagelmann 	"142033596"@de
http://de.dbpedia.org/resource/Hamid_Karzai 	"129554235"@de
http://de.dbpedia.org/resource/Philip_Glass 	"11895864X"@de
http://de.dbpedia.org/resource/John_Barry_(Filmkomponist) 	"121846482"@de
http://de.dbpedia.org/resource/Sepp_Kerschbaumer 	"123065763"@de
http://de.dbpedia.org/resource/Christian_Doppler 	"118854372"@de
http://de.dbpedia.org/resource/Friedrich_Wilhelm_Bessel 	"118510215"@de
http://de.dbpedia.org/resource/Friedensreich_Hundertwasser 	"118554786"@de
http://de.dbpedia.org/resource/Martin_Niemöller 	"118587900"@de
http://de.dbpedia.org/resource/Eugeen_Van_Mieghem 	"119261936"@de
http://de.dbpedia.org/resource/Pius_IX. 	"118594729"@de
http://de.dbpedia.org/resource/Eusebius_(Bischof_von_Rom) 	"119222612"@de
http://de.dbpedia.org/resource/Columban_von_Iona 	"118884948"@de
http://de.dbpedia.org/resource/Ito_Hirobumi 	"11909648X"@de
http://de.dbpedia.org/resource/Mika_Häkkinen 	"119530368"@de
http://de.dbpedia.org/resource/George_Washington 	"11876439X"@de
http://de.dbpedia.org/resource/Antoine_Houdar_de_la_Motte 	"104270632"@de
http://de.dbpedia.org/resource/Jörg_Fauser 	"119101211"@de
http://de.dbpedia.org/resource/Alessandro_Baricco 	"115743030"@de
http://de.dbpedia.org/resource/Lou_(Sängerin) 	"134593901"@de
http://de.dbpedia.org/resource/Schoolly_D 	"134657098"@de
http://de.dbpedia.org/resource/Afrika_Bambaataa 	"134311469"@de
http://de.dbpedia.org/resource/Richard_Nixon 	"11858832X"@de
http://de.dbpedia.org/resource/Erwin_Rommel 	"118602446"@de
http://de.dbpedia.org/resource/Gorch_Fock_(Schriftsteller) 	"118691988"@de
http://de.dbpedia.org/resource/Martin_Heidegger 	"118547798"@de
http://de.dbpedia.org/resource/Helmuth_James_Graf_von_Moltke 	"118583395"@de
http://de.dbpedia.org/resource/Gregor_V._(Papst) 	"118697382"@de
http://de.dbpedia.org/resource/Karl_VI._(HRR) 	"118560107"@de
http://de.dbpedia.org/resource/Ivan_Illich 	"118555456"@de
http://de.dbpedia.org/resource/Yongle 	"123403766"@de
http://de.dbpedia.org/resource/Ernst_Florens_Friedrich_Chladni 	"118520490"@de
http://de.dbpedia.org/resource/Klaus_Groth 	"118542699"@de
http://de.dbpedia.org/resource/Søren_Kierkegaard 	"118562002"@de
http://de.dbpedia.org/resource/Akira_Kurosawa 	"118778269"@de
http://de.dbpedia.org/resource/Günter_Kunert 	"118568051"@de
http://de.dbpedia.org/resource/Ambrosius_von_Mailand 	"11850245X"@de
http://de.dbpedia.org/resource/Katharine_Hepburn 	"118549391"@de
http://de.dbpedia.org/resource/Audrey_Hepburn 	"118746731"@de
http://de.dbpedia.org/resource/George_R._R._Martin 	"123619025"@de
http://de.dbpedia.org/resource/Banana_Yoshimoto 	"118992260"@de
http://de.dbpedia.org/resource/Richard_Dübell 	"120424940"@de
http://de.dbpedia.org/resource/Erich_Loest 	"11857390X"@de
http://de.dbpedia.org/resource/Sibylle_Berg 	"124742823"@de
http://de.dbpedia.org/resource/Bernard_Katz 	"137444397"@de
http://de.dbpedia.org/resource/Augustin_Jean_Fresnel 	"119032902"@de
http://de.dbpedia.org/resource/Umbo 	"119273292"@de
http://de.dbpedia.org/resource/Alfred_Hugenberg 	"118554565"@de
http://de.dbpedia.org/resource/Theano_(Pythagoreerin) 	"102368740"@de
http://de.dbpedia.org/resource/Frank_Lloyd_Wright 	"11863531X"@de
http://de.dbpedia.org/resource/Charles_Ives 	"118556142"@de
http://de.dbpedia.org/resource/Buddy_Rich 	"118600249"@de
http://de.dbpedia.org/resource/Ernest_Hemingway 	"118549030"@de
http://de.dbpedia.org/resource/Alonzo_Church 	"119430223"@de
http://de.dbpedia.org/resource/Rudolf_Friedrichs 	"120272202"@de
http://de.dbpedia.org/resource/Domenico_Quaglio 	"118597256"@de
http://de.dbpedia.org/resource/Herbert_Hoover 	"118706985"@de
http://de.dbpedia.org/resource/Artemis 	"118504509"@de
http://de.dbpedia.org/resource/Wilhelm_Genazino 	"11941208X"@de
http://de.dbpedia.org/resource/Herbie_Mann 	"128374268"@de
http://de.dbpedia.org/resource/Johann_Bayer 	"128657588"@de
http://de.dbpedia.org/resource/Imre_Nagy 	"118586319"@de
http://de.dbpedia.org/resource/Heinz_Hopf 	"118707000"@de
http://de.dbpedia.org/resource/Schenuda_III. 	"119056321"@de
http://de.dbpedia.org/resource/Viktor_I. 	"118626841"@de
http://de.dbpedia.org/resource/Calixt_I. 	"118518445"@de
http://de.dbpedia.org/resource/Fabianus 	"119222841"@de
http://de.dbpedia.org/resource/Simplicius 	"119221314"@de
http://de.dbpedia.org/resource/Louis_Bonaparte 	"118896156"@de
http://de.dbpedia.org/resource/Agapitus_I. 	"100935532"@de
http://de.dbpedia.org/resource/Anaklet 	"119222353"@de
http://de.dbpedia.org/resource/Engelbert_I._von_Köln 	"11853033X"@de
http://de.dbpedia.org/resource/Cajus_(Bischof_von_Rom) 	"118921363"@de
http://de.dbpedia.org/resource/Evaristus 	"119222450"@de
http://de.dbpedia.org/resource/Alexander_I._(Bischof_von_Rom) 	"11922237X"@de
http://de.dbpedia.org/resource/Sixtus_I. 	"11922125X"@de
http://de.dbpedia.org/resource/Telesphorus 	"119222752"@de
http://de.dbpedia.org/resource/Hyginus_(Bischof_von_Rom) 	"119222787"@de
http://de.dbpedia.org/resource/Pius_I. 	"119222809"@de
http://de.dbpedia.org/resource/Anicetus 	"119222361"@de
http://de.dbpedia.org/resource/Soterus 	"119221357"@de
http://de.dbpedia.org/resource/Eleutherus 	"102392021"@de
http://de.dbpedia.org/resource/Zephyrinus 	"119222825"@de
http://de.dbpedia.org/resource/Enki_Bilal 	"118975269"@de
http://de.dbpedia.org/resource/Urban_I. 	"118763865"@de
http://de.dbpedia.org/resource/Anterus 	"119222388"@de
http://de.dbpedia.org/resource/Cornelius_(Bischof_von_Rom) 	"102385718"@de
http://de.dbpedia.org/resource/Lucius_I. 	"102397511"@de
http://de.dbpedia.org/resource/Stephan_I._(Bischof_von_Rom) 	"119222779"@de
http://de.dbpedia.org/resource/Sixtus_II. 	"118895869"@de
http://de.dbpedia.org/resource/Dionysius_(Bischof_von_Rom) 	"119221616"@de
http://de.dbpedia.org/resource/Sixtus_III. 	"119221268"@de
http://de.dbpedia.org/resource/Siricius 	"100337740"@de
http://de.dbpedia.org/resource/Hilarius_(Papst) 	"119221764"@de
http://de.dbpedia.org/resource/Gelasius_I. 	"118538292"@de
http://de.dbpedia.org/resource/Anastasius_II. 	"10093627X"@de
http://de.dbpedia.org/resource/Hormisdas_(Papst) 	"100946321"@de
http://de.dbpedia.org/resource/Johannes_I._(Papst) 	"100950000"@de
http://de.dbpedia.org/resource/Johannes_II._(Papst) 	"100950019"@de
http://de.dbpedia.org/resource/Johannes_III._(Papst) 	"100950027"@de
http://de.dbpedia.org/resource/Benedikt_I. 	"100937578"@de
http://de.dbpedia.org/resource/Eutychianus 	"119222507"@de
http://de.dbpedia.org/resource/Felix_I. 	"100988687"@de
http://de.dbpedia.org/resource/Marcellinus_(Bischof_von_Rom) 	"11878174X"@de
http://de.dbpedia.org/resource/Marcellus_I. 	"119174383"@de
http://de.dbpedia.org/resource/Julius_I. 	"11922285X"@de
http://de.dbpedia.org/resource/Marcus_(Bischof_von_Rom) 	"119101653"@de
http://de.dbpedia.org/resource/Maximilian_I._Joseph_(Bayern) 	"118579428"@de
http://de.dbpedia.org/resource/Paul_VI. 	"118592076"@de
http://de.dbpedia.org/resource/Derek_Jarman 	"11916924X"@de
http://de.dbpedia.org/resource/Conrad_Ferdinand_Meyer 	"118581775"@de
http://de.dbpedia.org/resource/Pius_VII. 	"118792431"@de
http://de.dbpedia.org/resource/Ludwig_II._(Bayern) 	"118574892"@de
http://de.dbpedia.org/resource/Ludwig_I._(Bayern) 	"118574884"@de
http://de.dbpedia.org/resource/Barry_White 	"121670295"@de
http://de.dbpedia.org/resource/Bret_Easton_Ellis 	"119234440"@de
http://de.dbpedia.org/resource/Maximilian_II._Joseph_(Bayern) 	"118579347"@de
http://de.dbpedia.org/resource/Hans_Peter_Willberg 	"118968912"@de
http://de.dbpedia.org/resource/Gerhard_von_Scharnhorst 	"118606557"@de
http://de.dbpedia.org/resource/Reinhard_Bütikofer 	"101257489X"@de
http://de.dbpedia.org/resource/Jean-Claude_Juncker 	"123288835"@de
http://de.dbpedia.org/resource/Hergé 	"118854747"@de
http://de.dbpedia.org/resource/James_Last 	"118640348"@de
http://de.dbpedia.org/resource/Ludwig_XI. 	"118574930"@de
http://de.dbpedia.org/resource/Kevin_Bacon 	"124109659"@de
http://de.dbpedia.org/resource/Hugo_Preuß 	"118596403"@de
http://de.dbpedia.org/resource/Amedeo_Avogadro 	"118651242"@de
http://de.dbpedia.org/resource/Robert_Harris 	"115765530"@de
http://de.dbpedia.org/resource/Gottfried_Pott 	"11382890X"@de
http://de.dbpedia.org/resource/Brian_May 	"119303191"@de
http://de.dbpedia.org/resource/Edmond_Halley 	"118720066"@de
http://de.dbpedia.org/resource/Thaddeus_Cahill 	"131875973"@de
http://de.dbpedia.org/resource/Jakob_I._(England) 	"118639889"@de
http://de.dbpedia.org/resource/Johannes_X._(Papst) 	"100950094"@de
http://de.dbpedia.org/resource/Johannes_XI._(Papst) 	"100950108"@de
http://de.dbpedia.org/resource/Johnny_Weissmüller 	"122935942"@de
http://de.dbpedia.org/resource/Wladimir_Kaminer 	"122343247"@de
http://de.dbpedia.org/resource/Roman_Herzog 	"119155087"@de
http://de.dbpedia.org/resource/Luise_Adelgunde_Victorie_Gottsched 	"118696734"@de
http://de.dbpedia.org/resource/Igor_Fjodorowitsch_Strawinski 	"118642545"@de
http://de.dbpedia.org/resource/Mohammed_Amin_al-Husseini 	"11883679X"@de
http://de.dbpedia.org/resource/Flann_O’Brien 	"119012871"@de
http://de.dbpedia.org/resource/Pierre_Bourdieu 	"118810758"@de
